Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike,cleaned_review
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Cheap,Donald,"September 24, 2021",Had to replace the float ball to get it to flush without holding the handle down. The float ball is an odd size 3”.,3,4,0,replac float ball get flush without hold handl float ball odd size
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"Can't flush a golf ball, maybe a marble!",CollernW,"January 30, 2022","I liked that it was available, not many standard size toilets available due to supply chain issues. That was the only benefit of this toilet. The toilet bowl evacuation hole is very small compared to most other toilets, making it clog very quickly. Plastic tank fittings seemed cheap and may leak sooner than later.",1,5,1,like avail mani standard size toilet avail due suppli chain issu benefit toilet bowl evacu hole small compar toilet make clog quickli plastic tank fit seem cheap may leak sooner later
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Rough installation,Josh,"September 12, 2021","I highly recommend attaching the tank to the bowl before setting the bowl to the ground. The tank connects to the bowl with three screws instead of the standard two, with one in the back. This nut is almost impossible to tighten once the bowl is attached to the ground, putting this nut against the wall.",4,5,1,highli recommend attach tank bowl set bowl ground tank connect bowl three screw instead standard two one back nut almost imposs tighten bowl attach ground put nut wall
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Disappointing - Flush is very weak,Mark,"May 23, 2022","Followed instructions - installation was easy enough but I would not recommend this toilet. The flush is very weak, you will need to flush at least twice to clean out a #2. I tried messing with the water levels etc. but nothing worked. Look for a toilet that has a much better flush/flow.",2,3,0,follow instruct instal easi enough would recommend toilet flush weak need flush least twice clean tri mess water level etc noth work look toilet much better
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Functional replacement & lower bowl height.,WC2021,"April 15, 2022","Install went smoothly. The bowl rear portion was not cast completely square/level, so I have some tilt with the tank installed. Not noticeable in the water closet its installed in. If I had the time to uninstall & return, I would. We wanted a lower bowl height & not many instore options.",3,3,0,instal went smoothli bowl rear portion cast complet tilt tank instal notic water closet instal time uninstal return would want lower bowl height mani instor option
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,,railroad,"July 30, 2022","it's a pc of junk, doesn't clear the bowl w 1 flush, rubber headed bolt was stripped new out of the pkg. finish discoloring within 30 days.",1,6,1,pc junk clear bowl w flush rubber head bolt strip new pkg finish discolor within day
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"Nice Toilet, but tank to toilet leaks",HandymanDan,"December 22, 2021","Just installed this toilet today and it was an easy install. The tank to toilet securing bolts (3) have a nice hard rubber non-round head on them for easy gripping. Problem: The rubber head did not cover the bolt hole entirely, almost, but not quite. Consequently, it leaked pretty bad. I had them as tight as I could get them without cracking the toilet, but still leaked. I fussed for several hours including another trip to LOWES to fix the leak. After I got the leak under control, I appreciated how it flushed. Very nice. In my opinion, the tank mounting hardware needs rethinking, but I'm still buying a second one! I would give this toilet 5 stars easy if the tank mounting hardware worked.",4,0,0,instal toilet today easi instal tank toilet secur bolt nice hard rubber head easi grip problem rubber head cover bolt hole entir almost quit consequ leak pretti bad tight could get without crack toilet still leak fuss sever hour includ anoth trip low fix leak got leak control appreci flush nice opinion tank mount hardwar need rethink still buy second one would give toilet star easi tank mount hardwar work
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Inexpensive but works well,Pragmatic740,"August 26, 2021","Be careful when installing to make sure the three bolts holding the tank to the base are tightened evenly, otherwise the thank will lean forward or backward and leak.",5,3,0,care instal make sure three bolt hold tank base tighten evenli otherwis thank lean forward backward leak
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,great choice,kass,"August 22, 2021","I am so glad I decided on this toilet. It was easy to install and had everything included. great price ,made in USA..and the flush is powerful .well worth $129",5,3,0,glad decid toilet easi instal everyth includ great price made usa flush power worth
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,clogs easily,dissatified,"January 13, 2022",bought this to replace a 30 year old toilet that startedleaking at the tank. after 7 weeks it has plugged completely twice and has to be plunged weekly.,1,3,0,bought replac year old toilet startedleak tank week plug complet twice plung weekli
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"More than does the job, easy to install / assemble",Geoff,"August 2, 2021","Easy to assemble, does the job, nice looking. Not the highest quality parts (plastic). The seat cover is a bit warped, but not a deal breaker.",4,3,0,easi assembl job nice look highest qualiti part plastic seat cover bit warp deal breaker
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,So far so good,Jenny,"August 4, 2021",The bowl and seat size is perfect for my height. In addition you don’t have to flush multiple times. Awesome in saving water consumption.,4,3,0,bowl seat size perfect height addit flush multipl time awesom save water consumpt
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,New John,Ben,"September 9, 2019",Purchased to replace my dad’s old toilet. Was happy that everything needed was in the box in good condition. Did purchase a new flex water line.,4,5,1,purchas replac dad old toilet happi everyth need box good condit purchas new flex water line
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Good quality at a reasonable price.,Ak51,"November 5, 2021",Good quality toilet. Quiet. The seat does not wobble. Easy to install.,5,3,0,good qualiti toilet quiet seat wobbl easi instal
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,,Sid24,"December 9, 2021","Very disappointed with this toilet .I wanted a standard height,elongated toilet and since there weren't many options out there I decided to go with this one however the seat isn't soft close and the flush power is so weak that you need to flush it 2 times to flush everything out.Wouldn't recommend.",2,2,0,disappoint toilet want standard height elong toilet sinc mani option decid go one howev seat soft close flush power weak need flush time flush everyth recommend
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Loving my new toliet,Fanes,"July 9, 2022",Fit perfectly in the spot. Flushs nicely. The only think i dont care for is the flush knob is plastic,4,0,1,fit perfectli spot flush nice think dont care flush knob plastic
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Horrible toilet,Joyce,"June 3, 2022",I absolutely hate this toilet. I had to immediately buy a replacement seat because the other was so uncomfortable. It makes a loud clunk when flushed. The plummer said there was nothing he could do to fix that. And it plugs often. Worse decision I have made!,1,2,0,absolut hate toilet immedi buy replac seat uncomfort make loud clunk flush plummer said noth could fix plug often wors decis made
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Good toilet,Contractor,"August 23, 2021","Good solid toilet, with duel flushing ability. Quick flush for liquid, use less water, with a stronger flush for solids. Easy to install, includes wax ring, mounting bolts, bolt covers. The seat could be a little heavier, but it works OK.",5,2,0,good solid toilet duel flush abil quick flush liquid use le water stronger flush solid easi instal includ wax ring mount bolt cover seat could littl heavier work ok
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Great price.,Mr.Fixit,"June 29, 2021","Replaced a toilet in our powder room and didn't want to spend a fortune and I didn't need anything fancy. This was a good choice. The one I Replaced was 14 1/2"" high to the top of bowl. This was an inch higher an that was fine.",5,2,0,replac toilet powder room want spend fortun need anyth fanci good choic one replac high top bowl inch higher fine
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,ONLY 15INCHES HIGH!!,Sad customer,"October 2, 2022",Very low sitting bowl,1,0,3,low sit bowl
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Good Product,Jerry,"June 30, 2021","Yesterday, I removed my old commode and installed the new Pro-Fit from Mansfield commode. The installation of the new commode was easy as the tank parts were already installed and they stayed in place and caused no trouble during the installation. Everything went in the proper place and I only had one tank bolt that caused a little leak at first. I kept adjusting until it stopped. The only reason I'm giving it a four is for two reasons. The toilet seat is a cheap version and probably won't last very long. The other reason is the toilet isn't tall enough. I think the tall version is 17 inches high (Not sure of that). As I'm now 77 years old and finding difficulty in getting up and down, I see this as a potential problem. But, overall, the commode is a good product and well worth what it sales for. I'm satisfied with it and would recommend it.",4,1,0,yesterday remov old commod instal new mansfield commod instal new commod easi tank part alreadi instal stay place caus troubl instal everyth went proper place one tank bolt caus littl leak first kept adjust stop reason give four two reason toilet seat cheap version probabl wo last long reason toilet tall enough think tall version inch high sure year old find difficulti get see potenti problem overal commod good product well worth sale satisfi would recommend
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,2021 Defect,Smada5,"January 23, 2022","We bought this Mansfield toilet primarily for price and it was American made. You should be aware of the 2021 manfufacturing defect which refers to a front bowl leak. It was properly installed the first time with ease but leaked in the front part (enough to pool over night). Husband thought it was the wax ring and bought another one, same thing happened a leak. We live 40 min from our store so taking back was a consideration but a call to Mansfield was made first. After a lengthy back and forth and accusatory of not installing it properly we were told it was a defect and we could exchange for another one because that was our choice, I just want you to know that this is a possibility when purchasing this, why would we take another chance with this toilet if it's a known problem? You have one job before sending it out to stores to check for leaks. Anyway I wouldn't recommend the risk or hassle of hauling it home for it to leak. Mansfield summit Round White. Lowe's allowed the return and we went with American Standard and no problem with first time installation.",3,2,0,bought mansfield toilet primarili price american made awar manfufactur defect refer front bowl leak properli instal first time eas leak front part enough pool night husband thought wax ring bought anoth one thing happen leak live min store take back consider call mansfield made first lengthi back forth accusatori instal properli told defect could exchang anoth one choic want know possibl purchas would take anoth chanc toilet known problem one job send store check leak anyway would recommend risk hassl haul home leak mansfield summit round white low allow return went american standard problem first time instal
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,terrible seat,Ev Lew,"November 20, 2021","nice height, good flush. terrible seat, you will want to replace the seat",4,4,1,nice height good flush terribl seat want replac seat
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Best value on the shelves at Lowe's,Capt W,"March 19, 2023","To me, this is the best value on the shelves at Lowe's. Solid, made-in-USA product with Fluidmaster internals means it's going to last. I replaced a 20-year-old Crane toilet and the process was seamless. I was admittedly a bit leery about the ""smart fastener"" tank-to-bowl fasteners, but they worked as advertised. Although this unit comes with all needed parts, I used the Fluidmaster wax-free base seal, which mated perfectly to this unit. I would definitely buy this unit again -- and it's only a few bucks more than the Chinese-made budget models.",5,0,0,best valu shelf low solid product fluidmast intern mean go last replac crane toilet process seamless admittedli bit leeri smart fasten work advertis although unit come need part use fluidmast base seal mate perfectli unit would definit buy unit buck budget model
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,The plastic seat is most uncomfortable.,guest4use,"March 17, 2022","This was a major improvement to an older toilet, but I do not like the plastic seat, which I will replace.",4,2,0,major improv older toilet like plastic seat replac
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Total waste of money,NIKKI,"December 28, 2021",Less than 3 months old and already has a chip in the toilet bowl. Clogs very easily. A piece of crap! Pun intended,1,4,2,le month old alreadi chip toilet bowl clog easili piec crap pun intend
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Complete toilet,Frank,"August 30, 2019",Everything needed to install toilet included. Previous Mansfield toilet very reliable.,5,4,2,everyth need instal toilet includ previou mansfield toilet reliabl
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,It's a toilet,rbockman,"November 3, 2022","Looks like a toilet, installed fairly easily, it does what a toilet does, find nothing special about it, doesn't flush well, have to hold the flush handle down to completion to get a complete flush, unimpressive, plastic flush handle, giving it a cheap look. If I had known about the poor flush I would have bought a different brand.",3,1,0,look like toilet instal fairli easili toilet find noth special flush well hold flush handl complet get complet flush unimpress plastic flush handl give cheap look known poor flush would bought differ brand
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Dependable basic toilet,Freddy Fixall,"April 9, 2023","The best description for this model falls under your basic no-frills commercial-style dependable toilet, nothing fancy. This toilet is not the fanciest design-wise but it is user-friendly and plumber-friendly. You will always find replacement flappers or fill valves down the road when they need to be replaced. Mansfield is a reputable company, and I have installed many of their different models of toilets for over 30 years with no problems. It would have scored five stars if the toilet had been more stylish.",4,0,0,best descript model fall basic depend toilet noth fanci toilet fanciest alway find replac flapper fill valv road need replac mansfield reput compani instal mani differ model toilet year problem would score five star toilet stylish
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Toilet Broken,Zelaufey,"March 25, 2022",We bought it at the store then install it open the box broken! End up returning it.,1,4,3,bought store instal open box broken end return
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,,Charlie1414,"September 9, 2021",All in all the toilets were installed properly one tank had a crack and you guys replaced it with no problems. This was a very smooth and good outcome. We are very pleased with these new toilets. Thank you.,4,1,0,toilet instal properli one tank crack guy replac problem smooth good outcom pleas new toilet thank
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Do not purchase this product,Londi,"June 15, 2022","Very cheaply made, instructions were terrible, bolt to lock the seal in broke off in the floor, had to spend more money out to get that removed. Toilet eventual went to habitat for donation unused.",1,2,1,cheapli made instruct terribl bolt lock seal broke floor spend money get remov toilet eventu went habitat donat unus
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Have to Hold Down Handle,TolietProbs,"December 1, 2022","Cost is good but I have to hold down the handle for 2-4 seconds for it to fully flush. It will not ""flush"" for me by quickly hitting the lever. 2-4 may not sound like alot time, but over years it is. My Plumber told be the majority of toliets these days will require us to hold down the handles becuase government regulations in place to force me to save water. So if I want full longer flush Im going to have to hold handle down longer, wasting precious time, saving water I guess.",1,0,1,cost good hold handl second fulli flush quickli hit lever may sound like alot time year plumber told major toliet day requir u hold handl becuas govern regul place forc save water want full longer flush im go hold handl longer wast preciou time save water guess
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Do not buy this toilet,AGLaugh,"July 9, 2022",We purchased this toilet last night. The bolts attaching the tank to the bowl are dripping. We purchased new nuts and bolts and it is still dripping. The wax ring that came with the toilet failed. We had to purchase a new wax ring and replace it. Don’t purchase this unless you plan to make multiple extra trips to the store to replace all the included parts that don’t work.,1,1,1,purchas toilet last night bolt attach tank bowl drip purchas new nut bolt still drip wax ring came toilet fail purchas new wax ring replac purchas unless plan make multipl extra trip store replac includ part work
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Nice quality,S1559,"November 6, 2019",Was easy to install and came with everything that was needed.,5,2,1,easi instal came everyth need
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Warranty term,Customer,"June 30, 2022","We bought this toilet 2 months ago, installed it for use in the guest rest room, so it was used only a few times since installation. There is a leak last week, we called the plumber, they said that the toilet was broken and should be replaced the whole, not only the wax ring. What will be the warranty of this toilet? It does not mention anywhere!",1,1,1,bought toilet month ago instal use guest rest room use time sinc instal leak last week call plumber said toilet broken replac whole wax ring warranti toilet mention anywher
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Great but....,Mers,"September 28, 2022",Installation was easy enough finding all the required parts inside the box. However we found it infuriating installing a round toilet bowl to get to the last step of putting on the toilet seat cover only to see that it is an elongated bowl seat!! Don't know how this can happen and not going to un-install an entire toilet to change out the toilet seat cover but completely frustrating and would like to know how this could be resolved!,1,0,2,instal easi enough find requir part insid box howev found infuri instal round toilet bowl get last step put toilet seat cover see elong bowl seat know happen go entir toilet chang toilet seat cover complet frustrat would like know could resolv
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Does the job,MarkER,"April 1, 2023","Easy Install, realistically it is a basic toilet that does the job. Came with all parts needed including wax ring. Bolts did need to be ground down to size to allow the caps to fit, which was an inconvenient extra step. The product that I got looks to be refurbished, and the toilet itself had a repair patch on the underside. Despite the repair the toilet works as designed, however I don't think this is acceptable practice.",4,0,0,easi instal realist basic toilet job came part need includ wax ring bolt need ground size allow cap fit inconveni extra step product got look refurbish toilet repair patch undersid despit repair toilet work design howev think accept practic
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"Not white, bolts leak even with different washers",Anonymous,"December 6, 2022","I'm assuming I can't return it at this point, but the toilet I ordered said white and this one was beige out of the box. The bowl installed well and is sealed, however, the ""patent pending tank bolts"" leak. I even replaced these bolts with separately bought bolts, and it is still leaking. Not sure what is going on there. I would return it, but I am assuming that I cannot at this point since the bowl has been installed.",2,0,0,assum ca return point toilet order said white one beig box bowl instal well seal howev patent pend tank bolt leak even replac bolt separ bought bolt still leak sure go would return assum point sinc bowl instal
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,terrible,nick,"September 10, 2022","I have had so many issues with this toilet. The seal for the tank isn't working properly. Any slight pressure on the tank will make it leak from it. No matter how hard tou tighten the bolts, it does nothing to stop it from happening. The base of the toilet wasn't seating right, and come to find out, it was warped. Don't buy this toilet. You're better off with an American standard, project source or any other brand.",2,0,0,mani issu toilet seal tank work properli slight pressur tank make leak matter hard tou tighten bolt noth stop happen base toilet seat right come find warp buy toilet better american standard project sourc brand
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Poor packaging!!!!,Julie,"February 27, 2022","The first toilet that I picked up was cracked at the base. I brought it back, was exchanged for a new toilet...and that one had a hairline crack in the tank that didn't become obvious until the unit was completely installed.",1,1,1,first toilet pick crack base brought back exchang new toilet one hairlin crack tank becom obviou unit complet instal
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Everything you need,Gavin,"April 22, 2023","Everything you need is in this kit. The only other thing I bought was a supply line, but that is more dependent on your current plumbing. Instructions were clear to follow. Mounting the tank with the included three bolts worked well. There weren't any leaks like other reviews mentioned. Making sure all three bolts are tightened the same amount was key.",5,0,0,everyth need kit thing bought suppli line depend current plumb instruct clear follow mount tank includ three bolt work well leak like review mention make sure three bolt tighten amount key
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,works unlike Orange man that don't honor quality,honost,"January 17, 2022",like the fact it works but slightly more than the competitor which I refuse to use ever again,4,1,1,like fact work slightli competitor refus use ever
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Basic toilet looks great works great.,LetsGoBrandon1,"November 11, 2021",That is comes with everything except a new water line. And that it is made in the USA!,5,1,1,come everyth except new water line made usa
